latitude,longitude,light,sound average,sound peak,MQ9 gas average,people
51.4974708557,0.0059682998,10,15.64,285,510.57,0
51.4974784851,0.0059783005,10,16.3,320,511.05,0
51.4974937438,0.0059883003,9,16.15,305,511.38,0
51.4975013732,0.006,9,16.94,312,512.54,0
51.4975090026,0.0060132999,10,15.66,275,511.65,0
51.497516632,0.0060250005,9,14.55,290,512.31,0
51.4975242614,0.0060366001,9,14.7,294,510.03,0
51.4975357055,0.0060532999,10,14.77,279,510.69,0
51.4975433349,0.0060716004,10,14.08,279,509.56,0
51.4975585937,0.0060833001,10,16.45,311,512.31,0
51.4975662231,0.0060933008,10,14.27,308,511.02,0
51.4975738525,0.0061083006,9,18,424,514.35,0
51.4975814819,0.0061233,9,19.51,389,514.24,0
51.497592926,0.0061400003,10,16.9,319,513.14,0
51.4976005554,0.0061565999,10,17.13,291,512.74,0
51.4976081848,0.0061733002,10,17.11,311,511.78,0
51.4976158142,0.0061916007,10,16.53,316,511.9,0
51.4976234436,0.0062083001,10,16.8,354,511.72,0
51.4976310729,0.0062315998,10,16.03,274,513,0
51.4976387023,0.00625,10,16.45,312,509.06,0
51.4976577758,0.0062683,10,15.04,316,511.46,0
51.4976654052,0.0062815999,9,13.38,272,511.58,0
51.497680664,0.0062900009,9,14.27,312,511.5,0
51.4976882934,0.0062983007,9,14.5,315,511.82,0
51.4976959228,0.0063050003,9,15.3,291,512.72,0
51.4977149963,0.0063166007,9,14.41,319,509.04,0
51.4977226257,0.0063299999,10,14.58,314,513.23,0
51.4977378845,0.0063466,9,14.85,310,509.33,0
51.4977455139,0.0063565998,9,15.74,275,514.22,0
51.4977531433,0.0063633003,10,19.4,318,509.53,0
51.4977607727,0.0063666,9,19.02,310,510.97,0
51.497768402,0.0063699998,9,14.83,305,511.95,0
51.4977798461,0.0063766002,9,14.95,301,510.83,0
51.4977874755,0.0063816003,9,15.11,313,514.52,0
51.4977951049,0.0063849997,9,14.73,314,512.6,0
51.4978103637,0.0063866004,9,14.02,271,510.08,0
51.4978179931,0.0063882999,10,15.22,309,510.24,0
51.4978370666,0.0063833003,10,14.19,316,511.03,0
51.497844696,0.0063750004,9,15.2,304,511.45,0
51.4978523254,0.0063683004,9,15.66,308,510.07,0
51.4978599548,0.0063616008,9,14.6,313,509.01,0
51.4978675842,0.006353301,9,14.62,309,512.1,0
51.497882843,0.0063515996,9,20.63,287,511.46,0
51.4978904724,0.0063450007,9,12.92,303,511.26,0
51.4979095458,0.0063416004,9,14.8,324,512.24,0
51.4979248046,0.0063366003,9,16.05,307,510.76,0
51.4979400634,0.0063382997,9,23.64,327,511.36,0
51.4979591369,0.0063416004,9,28.8,329,514.14,0
51.4979667663,0.0063450007,9,16.87,307,508.94,0
51.4979820251,0.0063432998,9,22.66,281,511.98,0
51.4979896545,0.0063400001,9,18.05,327,509.43,0
51.4979972839,0.0063382997,9,34,321,513.42,0
51.4980049133,0.0063382997,9,24.62,298,509.9,0
51.4980125427,0.0063299999,9,24.76,349,510.86,0
51.4980239868,0.0063249998,9,69.75,359,509.47,0
51.4980316162,0.0063183002,10,77.92,384,513.27,0
51.4980392456,0.006315,10,104.49,328,512.19,0
51.4980392456,0.0063100004,10,71.51,362,513.46,0
51.498046875,0.0062983007,10,58.67,316,511.94,0
51.498046875,0.0063000011,9,92.2,308,510.43,0
51.4980545043,0.0062966003,9,45.42,296,511.75,0
51.4980621337,0.0062866001,9,31.15,308,510.04,0
51.4980697631,0.0062749996,9,15.42,313,511.67,0
51.4980812072,0.0062650003,9,16.38,285,509.35,0
51.4980888366,0.00625,9,29.84,317,514.77,0
51.4981040954,0.0062400007,9,30.41,320,510.87,0
51.4981117248,0.0062349996,9,17.35,276,511.66,0
51.4981193542,0.0062300004,9,23.81,462,515.65,0
51.498134613,0.0062250003,9,27.44,326,509.89,0
51.4981460571,0.0062182998,10,14.95,268,510.9,0
51.4981536865,0.0062066006,9,18.3,307,510.2,0
51.4981613159,0.0061883001,9,19.13,320,511.42,0
51.4981765747,0.0061733002,9,15.07,312,511.57,0
51.4981842041,0.0061666002,9,14.5,269,508.18,0
51.4982032775,0.0061616001,9,17.19,311,510.89,0
51.4982109069,0.0061565999,9,22.18,301,508.46,0
51.4982109069,0.0061565999,9,34.79,288,511.95,0
51.4982261657,0.0061549997,9,23.31,344,511.08,0
51.4982337951,0.0061549997,9,16.62,304,509.81,0
51.4982414245,0.0061600008,9,23.93,319,510.91,0
51.4982566833,0.0061649999,9,23.42,292,513,0
51.4982757568,0.00617,9,21.28,330,510.81,0
51.4982910156,0.00617,9,19.55,326,509.37,0
51.4983062744,0.0061733002,9,17.65,287,512.64,0
51.4983139038,0.0061750001,9,20.78,307,510.65,0
51.4983329772,0.0061766004,9,19.07,316,511.59,0
51.4983558654,0.0061816,10,16.93,308,508.8,0
51.4983711242,0.0061816,9,20.19,281,511.13,0
51.4983787536,0.0061850004,10,17.11,311,507.81,0
51.4983978271,0.0061850004,10,16.5,319,509.31,0
51.4984054565,0.0061883001,10,17.99,300,510.35,0
51.4984207153,0.0061916007,9,16.75,323,511.45,0
51.4984283447,0.0061999998,10,18.15,337,512.09,0
51.4984474182,0.0062033004,10,16.05,333,509.22,0
51.4984550476,0.0062016005,9,14.48,287,512.49,0
51.498462677,0.0062066006,9,14.76,308,510.98,0
51.4984779357,0.0062116003,9,14.56,314,510.06,0
51.4984855651,0.0062199997,9,16.65,269,509.19,0
51.4985008239,0.0062283,10,15.81,294,510.58,0
51.498512268,0.0062400007,9,14.78,313,508.9,0
51.4985198974,0.0062533006,10,15.93,309,511.66,0
51.4985351562,0.0062666006,10,15.2,325,510.76,0
51.498550415,0.0062799997,9,15.9,314,509.7,0
51.4985580444,0.0062900009,10,19.23,329,508.56,0
51.4985694885,0.0063033008,9,19.66,338,511.5,0
51.4985847473,0.0063183002,10,16.03,311,509.53,0
51.4985923767,0.0063366003,10,15.11,320,510.33,0
51.4986000061,0.0063515996,10,15.19,309,511.71,0
51.4986152648,0.0063666,10,14.2,338,511.73,0
51.4986228942,0.0063816003,10,14.57,331,511.77,0
51.4986343383,0.0063950004,10,13.2,325,510.48,0
51.4986419677,0.0064065999,10,13.74,289,516.6,0
51.4986495971,0.0064183001,10,14.35,315,512.75,0
51.4986572265,0.0064300003,10,14.04,306,509.34,0
51.4986648559,0.0064415998,10,14.24,277,508.35,0
51.4986648559,0.0064566001,10,14.05,320,512.72,0
51.4986724853,0.0064733004,11,16.49,303,510.45,0
51.4986801147,0.0064900007,10,18.9,302,509.23,0
51.4986915588,0.0065100002,10,18.32,276,510.42,0
51.4986991882,0.0065333008,10,16.16,321,510.63,0
51.4987068176,0.0065566005,10,15.02,329,511.67,0
51.4987068176,0.0065815997,10,15.84,255,507.96,0
51.4987068176,0.0066150002,10,17.07,324,512.68,0
51.4987068176,0.0066350007,10,21.32,462,512.53,0
51.498714447,0.0066450004,10,17.34,310,509.49,0
51.4987220764,0.0066583003,10,14.87,325,509.14,0
51.4987297058,0.0066716003,10,14.94,321,508.64,0
51.4987297058,0.0066850004,10,15.2,324,508.13,0
51.4987297058,0.0066965999,11,15.5,282,508.76,0
51.4987373352,0.0067116012,10,14.93,305,509.6,0
51.4987373352,0.0067283005,10,13.84,319,508.49,0
51.4987373352,0.0067350001,9,16.76,305,509.8,0
51.4987373352,0.0067432999,10,20.45,312,513.14,1
51.4987449645,0.0067550001,11,17.29,320,511.77,0
51.4987449645,0.0067716002,11,18.43,319,513.43,0
51.4987564086,0.0067832999,9,16.35,296,510.77,0
51.4987564086,0.0068050003,9,19.4,314,513.03,0
51.498764038,0.0068316006,9,17.57,306,511.51,0
51.4987716674,0.0068365998,9,16.71,273,508.94,0
51.4987792968,0.0068399996,9,16.15,309,512.22,0
51.4987945556,0.0068450002,9,15.8,316,508.75,0
51.498802185,0.0068450002,9,15.94,303,519.14,0
51.4988136291,0.0068450002,9,14.33,266,511.79,0
51.4988212585,0.0068432998,9,14.79,308,510.35,0
51.4988365173,0.0068365998,10,15.23,310,509.3,0
51.4988441467,0.0068333001,12,15.78,277,511.63,0
51.4988594055,0.0068282995,14,17.55,321,506.64,0
51.4988670349,0.0068266005,14,16.75,321,507.62,0
51.498878479,0.0068249998,12,17.64,299,511.2,1
51.4988861083,0.0068215999,11,21.01,314,511,0
51.4988937377,0.0068183002,10,18.56,314,513.76,0
51.4989013671,0.0068150005,9,14.47,317,511.41,0
51.4989089965,0.0068100004,9,15.41,288,512.7,0
51.4989166259,0.0068066,9,16.43,306,511.13,0
51.4989242553,0.0068050003,10,15.9,288,507.36,0
51.4989356994,0.0068015999,9,16.37,281,509.4,0
51.4989433288,0.0068033008,9,16.79,293,510.69,0
51.4989509582,0.0068000006,9,19.7,324,512.05,0
51.4989585876,0.0068015999,9,22.89,305,509.39,0
51.498966217,0.0067965993,9,20.89,278,510.93,0
51.498966217,0.006795,9,20.18,332,510.87,0
51.4989738464,0.006795,9,17.34,289,511.09,0
51.4989738464,0.0067899999,8,16.85,281,511.73,0
51.4989814758,0.0067766003,9,15.61,319,511.64,0
51.4989891052,0.0067615995,9,16.06,312,510.21,0
51.4990005493,0.00675,9,22.88,323,509.27,0
51.4990081787,0.0067382998,8,20.13,280,510.36,0
51.4990158081,0.0067265996,8,15.99,319,511.25,0
51.4990234375,0.0067133002,8,16.26,332,509.61,0
51.4990310668,0.0067016005,8,15.16,283,510.33,0
51.4990386962,0.0066900005,8,19.19,291,508.86,0
51.4990577697,0.0066765999,8,19.83,305,512.23,0
51.4990730285,0.0066616005,8,32.69,267,511.11,0
51.4990730285,0.0066516008,8,32.72,336,511.17,0
51.4990806579,0.0066400003,8,23.7,319,511.89,0
51.4990806579,0.0066266002,8,25.19,317,512.2,0
51.4990882873,0.0066132998,8,19.18,274,507.99,0
51.4990959167,0.0066016006,8,21.96,322,510.29,0
51.4990959167,0.0065866003,8,22.18,446,512.39,0
51.4991035461,0.0065766,8,26.68,298,515.34,0
51.4991111755,0.0065649995,8,24.09,335,512.64,0
51.4991111755,0.0065515999,8,34.55,339,507.92,0
51.4991111755,0.0065383005,8,32.93,315,510.25,0
51.4991111755,0.0065299997,8,23.98,300,511.17,0
51.499130249,0.0065116,8,36.91,352,512.13,0
51.4991378784,0.0064916009,8,28.91,288,512.39,0
51.4991455078,0.00648,8,22.83,274,510.92,0
51.4991531372,0.0064766001,8,21.45,332,511.42,2
51.4991683959,0.0064683008,8,18.13,311,511.47,0
51.49917984,0.0064650006,8,19.37,321,512.82,0
51.4991874694,0.0064583005,8,18.78,286,512.82,0
51.4991950988,0.0064516,8,18.53,323,510.54,0
51.4992103576,0.0064449996,8,19.34,327,508.04,0
51.499217987,0.0064415998,8,20.93,290,516.76,0
51.4992256164,0.0064366006,8,15.79,304,512.82,0
51.4992332458,0.0064333,8,15.27,328,510.91,0
51.4992446899,0.0064333,9,15.93,303,511.2,0
51.4992599487,0.0064383001,9,14.03,325,511.05,0
51.4992675781,0.0064400005,9,15.29,328,509.12,0
51.4992828369,0.0064333,8,15.22,314,509.6,0
51.4993019104,0.0064249997,9,19.35,299,510.58,0
51.4993095397,0.0064150004,9,21.49,346,510.97,0
51.4993171691,0.0064033002,8,15.55,321,511.1,0
51.4993171691,0.0063916006,8,15.32,294,511.4,0
51.4993247985,0.0063782997,8,16.77,328,514,0
51.4993324279,0.0063633003,8,19.25,316,509.5,0
51.4993476867,0.0063482999,8,26.08,309,511.35,0
51.4993553161,0.0063316001,8,20.15,295,513.76,0
51.4993667602,0.0063200001,8,16.66,319,509.47,0
51.4993743896,0.0063015995,8,16.33,307,513.24,0
51.499382019,0.0062832999,8,16.33,286,512.73,0
51.4993896484,0.0062632999,8,15.68,317,509.4,0
51.4993972778,0.0062400007,9,14.98,298,510.4,0
51.4994049072,0.0062182998,8,14.01,309,511.97,0
51.4994125366,0.0062016005,8,15.99,363,511.83,0
51.4994239807,0.0061833004,9,14.43,321,510.18,0
51.4994316101,0.0061666002,9,14.63,320,510.14,0
51.4994392395,0.0061533002,9,14.28,283,510.25,0
51.4994468688,0.0061416001,9,13.76,318,512.41,0
51.4994544982,0.0061332998,9,15.87,322,505.55,0
51.499469757,0.0061233,9,20.18,298,509.3,0
51.4994888305,0.0061066002,9,14.26,295,509.48,0
51.4995040893,0.0060966005,9,15.51,324,512.9,0
51.4995193481,0.0060900001,9,13.83,327,510.14,0
51.4995269775,0.0060866003,9,15.17,276,511.11,0
51.499546051,0.0060850005,9,14.6,316,505.29,0
51.4995536804,0.0060816001,9,14.72,313,509.26,0
51.4995689392,0.0060800004,9,14.85,286,509.7,0
51.4995765686,0.0060816001,9,14.58,321,508.65,0
51.4995918273,0.0060915999,9,15.49,324,509.06,0
51.4996109008,0.0061033,9,14.97,324,509.95,0
51.4996185302,0.0061100001,9,15.52,274,510.83,0
51.499633789,0.0061200003,8,15.19,330,510.56,0
51.4996490478,0.0061316003,9,18.84,301,509.7,0
51.4996681213,0.0061350002,9,21.96,455,515.33,0
51.4996833801,0.0061433005,9,14.65,336,509.54,0
51.4996910095,0.00615,9,15.9,306,511.04,0
51.4997062683,0.0061450004,9,14.92,314,511.2,0
51.4997138977,0.0061332998,9,16.06,279,510.46,0
51.499721527,0.0061283006,9,15.61,323,509.49,0
51.4997406005,0.0061216001,9,14.83,316,509.6,0
51.4997482299,0.0061200003,9,15.45,286,511.05,0
51.4997558593,0.0061182999,9,14.94,306,509.47,0
51.4997634887,0.0061150002,9,15.13,318,511.47,0
51.4997787475,0.0061115999,9,15.7,311,510.53,0
51.4997901916,0.0061066002,9,15.97,293,511.48,0
51.4998054504,0.0060949997,10,17.73,312,509.77,0
51.4998054504,0.0060866003,9,20.43,321,512.25,0
51.4998207092,0.0060816001,9,16.53,286,511.13,0
51.4998283386,0.0060700006,9,14.77,326,510.83,0
51.499835968,0.0060583,9,15.7,306,510.39,0
51.4998435974,0.0060566,9,15.1,295,510.45,0
51.4998550415,0.0060532999,10,15.63,318,511.47,0
51.4998703002,0.0060450005,9,15.67,328,511.77,0
51.4998779296,0.0060333008,9,14.89,318,511.21,0
51.499885559,0.0060215997,9,14.38,274,509.94,0
51.4999008178,0.0060116,9,14.8,311,510.2,0
51.4999008178,0.0060016002,9,14.06,304,509.83,0
51.4999122619,0.0059932999,9,15.25,295,511.04,0
51.4999198913,0.0059899997,9,14.71,305,509.47,0
51.4999275207,0.0059800004,9,18.37,323,508.56,0
51.4999427795,0.0059715995,9,19.72,314,511.76,0
51.4999580383,0.0059549999,9,15.31,280,511.7,0
51.4999656677,0.0059416003,10,14.69,313,505.8,1
51.4999771118,0.0059233002,10,15.13,322,509.35,0
51.4999847412,0.0059082994,9,14.59,289,509.49,0
51.4999923706,0.0058932995,9,15.51,312,510.7,0
51.5,0.0058766002,9,16.03,317,510.94,0
51.5000076293,0.0058616008,10,15.45,294,509.59,0
51.5000152587,0.005855,10,17.71,301,510.83,0
51.5000343322,0.0058533005,10,14.48,335,510.42,0
51.5000419616,0.0058450007,10,15.33,320,512.29,1
51.500049591,0.0058333005,10,14.95,289,510.1,1
51.5000572204,0.0058200001,10,14.83,322,510.84,0
51.5000648498,0.0057983007,10,18.8,323,509.33,0
51.5000724792,0.0057749996,10,18.55,275,511.18,1
51.5000801086,0.0057533001,10,16.14,297,505.09,0
51.5000991821,0.0057365999,10,14.82,313,509.72,0
51.5001068115,0.0057232999,10,14.05,313,510.67,1
51.5001220703,0.0057100005,10,13.94,272,510.59,0
51.5001220703,0.0056883001,10,15.62,319,510.96,0
51.5001296997,0.0056750006,10,15.46,320,482.82,1
51.5001373291,0.0056600003,10,17.48,291,480.47,1
51.5001373291,0.0056516003,10,24.33,312,511.4,0
51.5001449584,0.0056450004,10,31.27,290,510.84,0
51.5001564025,0.0056466007,10,26.73,304,510.69,0
51.5001640319,0.0056433005,10,22.72,309,511.07,0
51.5001716613,0.0056415996,10,23.79,321,512.26,0
51.5001792907,0.0056400003,10,28.55,318,517.49,0
51.5001869201,0.0056332998,10,17.84,431,513.96,0
51.5001945495,0.005630001,10,16.72,347,513.33,0
51.5001945495,0.005630001,10,16.9,321,469.12,0
51.5002021789,0.0056283001,10,23.96,280,289.61,0
51.5002098083,0.0056050004,10,22.32,345,284.8,0
51.5002098083,0.0055750007,11,24.5,302,321.41,0
51.5002212524,0.0055583,11,21.99,332,511.28,0
51.5002288818,0.0055399999,11,16.78,284,518,1
51.5002288818,0.0055233001,10,16.69,317,312.8,1
51.5002365112,0.0055183005,11,16.28,303,366.73,1
51.5002365112,0.0055,11,16.65,302,459.6,0
51.5002441406,0.0054833002,13,18.81,323,497.63,2
51.50025177,0.0054716005,13,16.31,302,288.27,0
51.50025177,0.0054550004,13,15.96,317,374.24,0
51.50025177,0.0054382996,14,15.51,289,507.28,0
51.5002670288,0.0054183001,17,20.99,308,513.83,0
51.5002784729,0.0053965997,24,26,307,510.64,0
51.5002784729,0.0053699998,44,41.3,300,510.09,0
51.5002784729,0.0053416004,58,32.03,306,512.6,0
51.5002784729,0.0053200001,63,20.69,318,504.92,0
51.5002784729,0.0052933001,57,41.47,302,503.74,1
51.5002784729,0.0052699999,59,25.39,354,301.67,1
51.5002670288,0.0052616,51,15.43,314,379.29,1
51.5002670288,0.0052416,48,16.92,325,406.3,0
51.5002670288,0.0052232999,44,29.02,290,506.53,2
51.5002784729,0.0051966004,35,15.94,344,289.35,0
51.5002784729,0.0051766004,33,15.07,328,308.92,0
51.5002784729,0.0051766004,31,17.57,285,315.92,0
51.5002784729,0.0051850004,27,17.92,315,288.99,0
51.5002937316,0.0051983003,24,16.66,311,365.27,0
51.500301361,0.0052049999,20,15.56,317,409.45,0
51.5003089904,0.0052165994,16,14.81,290,289.57,0
51.5003166198,0.0052232999,13,15.05,328,348.89,0
51.5003318786,0.0052349996,11,15.02,320,427.32,0
51.5003433227,0.0052516007,11,20.82,333,421.93,0
51.5003585815,0.0052632999,10,19.02,332,491.6,0
51.5003738403,0.0052699999,9,17.43,290,367.99,0
51.5003890991,0.0052783002,9,18.35,308,373.13,0
51.5004005432,0.0052866001,9,16.71,291,370.83,0
51.500415802,0.0052866001,9,16.2,331,304.92,0
51.5004463195,0.0052750005,9,15.91,283,382.87,0
51.5004806518,0.0052600002,9,16.03,272,377.46,0
51.5005111694,0.00525,10,16.37,321,282.05,1
51.5005378723,0.0052433009,10,15.69,321,288.73,0
51.5005607604,0.0052333002,11,19.09,297,288.45,0
51.5005874633,0.0052250003,12,16.12,323,288.58,0
51.5006103515,0.0052266001,14,21.56,284,289.08,0
51.5006256103,0.0052232999,16,26.69,305,283.1,0
51.5006599426,0.0052232999,19,21.3,304,286.9,0
51.5006828308,0.0052232999,17,16.81,333,290.34,0
51.5007095336,0.0052216,12,15.59,298,328.68,1
51.500717163,0.0052200002,9,17.41,284,288.09,0
51.5007247924,0.0052150001,9,19.17,314,288.5,0
51.5007324218,0.0052132997,9,19.24,320,287.97,0
51.5007400512,0.0052132997,8,20.06,318,288.51,0
51.5007476806,0.0052083005,8,25.06,267,288.13,0
51.5007667541,0.0052032999,8,32.41,408,288.11,0
51.5007820129,0.0051983003,8,26.06,414,288.08,0
51.5007896423,0.0051950001,8,23.87,275,395.58,3
51.5008049011,0.00519,8,25.43,309,287.86,0
51.5008125305,0.0051883006,8,25.84,316,285.55,0
51.5008201599,0.0051733007,8,32.03,309,284.61,0
51.500831604,0.0051683001,9,21.83,310,287.41,0
51.5008468627,0.0051582999,10,19.95,306,287.74,0
51.5008544921,0.0051483001,10,22.99,319,287.65,0
51.5008621215,0.0051416006,9,19.09,276,287.81,0
51.5008697509,0.0051350002,9,20.12,313,295.6,0
51.5008888244,0.0051283001,10,38.82,310,378.96,1
51.5008964538,0.0051233005,10,27.43,286,377.16,0
51.5009040832,0.0051216001,10,17.19,335,426.59,0
51.500919342,0.0051182994,10,19.64,299,363.43,2
51.5009346008,0.0051182994,10,18.75,323,331.9,3
51.5009536743,0.0051200003,10,17.21,299,398.58,0
51.5009689331,0.0051216001,10,18.03,324,511.71,0
51.5009765625,0.0051250004,10,20.69,314,457.51,2
51.5009841918,0.0051250004,10,22.66,287,285.39,0
51.5009994506,0.0051216001,9,17.03,307,287.94,0
51.5010185241,0.0051182994,9,16.34,322,287.5,0
51.5010261535,0.0051133003,9,20.16,308,287.53,0
51.5010337829,0.0051133003,10,18.58,297,287.7,0
51.5010490417,0.0051133003,9,17.2,321,287.68,0
51.5010643005,0.0051100006,10,17.5,315,287.14,0
51.5010757446,0.0051032996,10,16.66,289,405.88,2
51.501083374,0.0050982999,10,15.08,303,503.45,0
51.5010986328,0.0050916004,10,14.68,320,510.63,0
51.5011062622,0.0050916004,10,17.36,286,401.39,0
51.5011062622,0.0050866003,10,16.6,309,296.94,2
51.5011215209,0.0050850005,11,18.17,321,491.43,1
51.501132965,0.0050816001,11,19.82,327,504.38,0
51.5011405944,0.0050816001,11,17.48,287,386.16,3
51.5011482238,0.0050783004,12,15.95,299,505.65,0
51.5011634826,0.0050799999,15,19.44,325,511.16,0
51.5011787414,0.0050850005,20,14.59,287,423.68,0
51.5011978149,0.0050900001,22,15.2,311,400.96,0
51.5012130737,0.0050900001,14,14.75,317,494.99,1
51.5012130737,0.0050850005,11,15.67,322,393.36,0
51.5012283325,0.0050799999,11,15.78,282,321.35,1
51.5012359619,0.0050783004,12,15.9,311,287.57,0
51.5012435913,0.0050799999,12,18.44,310,287.14,0
51.5012626647,0.0050766,13,19.99,290,288.67,0
51.5012779235,0.0050783004,14,19.8,316,285.99,0
51.5012931823,0.0050816001,15,19.21,321,284.32,0
51.5013008117,0.0050832996,13,24.35,398,147.68,2
51.5013275146,0.0050799999,13,18.92,277,287.11,1
51.5013427734,0.0050883002,13,16.51,308,284.37,0
51.5013771057,0.0051133003,13,17.21,327,324.72,0
51.5013923645,0.0051366,13,16.52,275,296.23,2
51.5014152526,0.0051499996,12,16.63,323,284.5,0
51.5014305114,0.0051516003,12,14.02,317,344.45,0
51.5014419555,0.0051399998,12,19.66,297,297.33,0
51.5014495849,0.0051266002,12,23.32,320,317.83,0
